game_id,team,number,player_name,player_url,starter,min,pts,2ptm,2pta,2pt_pct,3ptm,3pta,3pt_pct,fgm,fga,fg_pct,ftm,fta,ft_pct,def,off,reb,pf,pfa,stl,to,ast,blk,blka,rate
741651,עירוני נהריה,7,אלכס צוברביץ',https://ibasketball.co.il/player/3968f96fef77ac10-24320157/,0,6,2,1,2,50.0,0,0,0.0,1,2,50.0,0,0,0.0,1,1,2,1,0,0,0,0,0,0,2
741650,אליצור יבנה,24,איאן מרטינז,https://ibasketball.co.il/player/1068fea96b0be2f0-20242452/,1,35,26,6,12,50.0,2,6,33.3,8,18,44.4,8,8,100.0,3,0,3,2,7,0,5,2,1,1,21
741650,אליצור יבנה,14,סי ג'יי ווקר,https://ibasketball.co.il/player/1768f9440790cb90-74276335/,1,33,13,6,13,46.2,0,1,0.0,6,14,42.9,1,4,25.0,7,4,11,5,4,0,4,4,1,1,12
741650,אליצור יבנה,2,עוז חולי,https://ibasketball.co.il/player/3568f9706e6291b7-28503402/,1,31,21,4,9,44.4,4,7,57.1,8,16,50.0,1,2,50.0,4,0,4,3,4,5,1,4,0,2,23
741650,אליצור יבנה,26,יריב עמירם,https://ibasketball.co.il/player/21691a5a4774f534-09927866/,1,27,8,4,6,66.7,0,0,0.0,4,6,66.7,0,0,0.0,7,4,11,3,1,0,4,3,0,0,14
741650,אליצור יבנה,3,קיירי בראון,https://ibasketball.co.il/player/32691a66a97138d7-03413017/,1,22,2,1,3,33.3,0,4,0.0,1,7,14.3,0,0,0.0,1,0,1,1,0,1,1,0,0,0,-4
741650,אליצור יבנה,11,אורי חי,https://ibasketball.co.il/player/2368f94772ee9421-99831207/,0,21,5,1,1,100.0,1,1,100.0,2,2,100.0,0,2,0.0,0,0,0,2,3,0,0,1,0,0,5
741650,אליצור יבנה,8,אור פורר,https://ibasketball.co.il/player/2868f94d33b7efb6-81565615/,0,19,4,1,1,100.0,0,1,0.0,1,2,50.0,2,4,50.0,0,0,0,5,2,0,2,4,0,0,0
741650,אליצור יבנה,23,עידן אברהם,https://ibasketball.co.il/player/2568f94a75f40683-17560489/,0,6,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,2,0,0,0,1,0,0,0
741650,אליצור יבנה,18,יהלי שושן,https://ibasketball.co.il/player/3068f973255ebab8-89095759/,0,4,3,0,0,0.0,1,2,50.0,1,2,50.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2
741650,אליצור יבנה,10,דניאל גריידי,https://ibasketball.co.il/player/2968f94d0bc1bc80-78676256/,0,3,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
741650,מ.כ עוטף דרום,5,קינדל היל,https://ibasketball.co.il/player/1768f94414a00496-35826422/,1,34,11,3,6,50.0,0,2,0.0,3,8,37.5,5,10,50.0,8,1,9,2,7,1,3,6,2,0,21
741650,מ.כ עוטף דרום,33,עילי שאול,https://ibasketball.co.il/player/2868f949e5e118f6-89570330/,1,30,14,1,3,33.3,3,4,75.0,4,7,57.1,3,3,100.0,5,0,5,2,5,2,7,9,0,0,23
741650,מ.כ עוטף דרום,9,עמרי שלף,https://ibasketball.co.il/player/3768f97242e9b598-79853349/,1,27,19,3,3,100.0,3,7,42.9,6,10,60.0,4,4,100.0,2,1,3,2,3,1,0,0,0,0,20
741650,מ.כ עוטף דרום,7,גל שטרנברג,https://ibasketball.co.il/player/2968feab1677b659-17429843/,1,27,17,3,6,50.0,3,4,75.0,6,10,60.0,2,4,50.0,4,3,7,3,2,1,1,2,1,1,19
741650,מ.כ עוטף דרום,15,יונתן קלר,https://ibasketball.co.il/player/2668fead2f75e000-93853935/,1,24,8,2,5,40.0,1,6,16.7,3,11,27.3,1,1,100.0,2,0,2,1,1,2,2,2,0,1,3
741650,מ.כ עוטף דרום,6,ים שפריר,https://ibasketball.co.il/player/3068f97204581c74-27083621/,0,28,13,1,2,50.0,3,6,50.0,4,8,50.0,2,2,100.0,4,0,4,2,3,3,1,2,1,0,19
741650,מ.כ עוטף דרום,16,אוהד דקל,https://ibasketball.co.il/player/2068f94a382aadb3-79466679/,0,9,6,2,2,100.0,0,0,0.0,2,2,100.0,2,2,100.0,0,1,1,3,2,0,0,2,0,0,8
741650,מ.כ עוטף דרום,23,נבו זומרפלד,https://ibasketball.co.il/player/2468f94b0704bca1-25117879/,0,9,3,0,1,0.0,1,1,100.0,1,2,50.0,0,0,0.0,2,0,2,2,0,2,2,4,0,0,6
741650,מ.כ עוטף דרום,11,מתן שטרייט,https://ibasketball.co.il/player/2968f94dd76a8e03-80128003/,0,8,5,1,1,100.0,1,2,50.0,2,3,66.7,0,0,0.0,1,1,2,4,0,0,0,0,0,0,2
741650,מ.כ עוטף דרום,1,איתם כהן,https://ibasketball.co.il/player/3068f973f64a2924-48705783/,0,4,0,0,1,0.0,0,1,0.0,0,2,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,-1
741648,מכבי מעלה אדומים,8,ג'יילן ג'מאל טייט,https://ibasketball.co.il/?post_type=sp_player&p=934397,1,27,16,6,14,42.9,1,4,25.0,7,18,38.9,1,2,50.0,5,1,6,0,3,1,2,2,0,0,14
741648,מכבי מעלה אדומים,3,רום כיטכס,https://ibasketball.co.il/player/2869111b694d0721-51750180/,1,25,9,4,5,80.0,0,2,0.0,4,7,57.1,1,2,50.0,7,0,7,3,4,0,1,0,0,0,12
741648,מכבי מעלה אדומים,2,כריסטיאן דיו ג'ונס,https://ibasketball.co.il/player/17691119deee2ff8-79616240/,1,24,2,1,4,25.0,0,0,0.0,1,4,25.0,0,0,0.0,2,2,4,0,1,0,2,2,2,0,6
741648,מכבי מעלה אדומים,11,איתי קרביוב,https://ibasketball.co.il/player/656900b0f2a506d8-08592849/,1,22,4,2,6,33.3,0,2,0.0,2,8,25.0,0,0,0.0,4,0,4,3,2,0,1,1,0,0,1
741648,מכבי מעלה אדומים,9,יבגני חולודוב,https://ibasketball.co.il/player/3869112147ce7956-05352227/,1,20,3,0,1,0.0,1,3,33.3,1,4,25.0,0,0,0.0,1,0,1,3,1,1,3,3,0,0,0
741648,מכבי מעלה אדומים,1,טל צוויפלר,https://ibasketball.co.il/player/3969112194b84df4-14482230/,0,23,13,1,2,50.0,2,10,20.0,3,12,25.0,5,5,100.0,0,0,0,4,2,1,0,0,0,0,3
741648,מכבי מעלה אדומים,12,עדי כהן סבן,https://ibasketball.co.il/player/3169112122f3a701-95873509/,0,23,12,6,7,85.7,0,0,0.0,6,7,85.7,0,0,0.0,2,0,2,4,0,4,2,2,1,0,14
741648,מכבי מעלה אדומים,13,ברק אוריון,https://ibasketball.co.il/player/2769111a9f44ee12-93814320/,0,17,0,0,1,0.0,0,4,0.0,0,5,0.0,0,0,0.0,4,2,6,0,0,0,2,1,1,0,1
741648,מכבי מעלה אדומים,14,אמיתי אפנג'ר,https://ibasketball.co.il/player/26691120e3b9c855-21665215/,0,6,2,1,2,50.0,0,1,0.0,1,3,33.3,0,0,0.0,0,0,0,2,1,0,0,0,1,0,0
741648,מכבי מעלה אדומים,64,בר שפע,https://ibasketball.co.il/player/246900b0f98ad7a4-96000912/,0,5,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,1,0,0,0
741648,מכבי מעלה אדומים,10,עמיעד ינאי,https://ibasketball.co.il/player/37691a611fb393d9-20230398/,0,4,1,0,0,0.0,0,0,0.0,0,0,0.0,1,2,50.0,0,0,0,0,1,0,0,0,0,0,1
741648,מכבי מעלה אדומים,23,אמיתי מסיל,https://ibasketball.co.il/player/376911224437c5d3-59129695/,0,2,2,1,2,50.0,0,0,0.0,1,2,50.0,0,0,0.0,0,1,1,2,0,0,0,0,0,1,-1
741648,"א.ס רמה""ש ירק השדה",44,איירה לי,https://ibasketball.co.il/player/1268f943f50678e8-35535209/,1,30,18,7,11,63.6,0,1,0.0,7,12,58.3,4,4,100.0,13,1,14,2,3,2,3,2,0,1,28
741648,"א.ס רמה""ש ירק השדה",2,דימיטרי רוברטס,https://ibasketball.co.il/player/1768fea96ce20b11-27232200/,1,28,13,2,6,33.3,0,4,0.0,2,10,20.0,9,9,100.0,5,1,6,0,6,0,1,14,0,0,30
741648,"א.ס רמה""ש ירק השדה",4,רני בלגה,https://ibasketball.co.il/player/3768f9740babd949-48668075/,1,28,10,3,7,42.9,1,4,25.0,4,11,36.4,1,3,33.3,4,1,5,4,3,2,5,3,0,2,3
741648,"א.ס רמה""ש ירק השדה",13,עמית ביר כץ,https://ibasketball.co.il/player/3968f96d7b05f1b1-19359048/,1,26,13,6,12,50.0,0,0,0.0,6,12,50.0,1,2,50.0,1,2,3,0,2,0,0,1,0,1,11
741648,"א.ס רמה""ש ירק השדה",8,חן כלפון,https://ibasketball.co.il/player/3868f96eece3f334-73004203/,1,20,12,3,5,60.0,2,2,100.0,5,7,71.4,0,0,0.0,5,1,6,3,1,1,1,1,0,0,15
741648,"א.ס רמה""ש ירק השדה",31,אופק מלכה,https://ibasketball.co.il/player/3268feb8f083ab68-04315605/,0,25,6,0,1,0.0,2,5,40.0,2,6,33.3,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1
741648,"א.ס רמה""ש ירק השדה",17,רועי אבנרי,https://ibasketball.co.il/player/3168f9732fdcdd98-24518098/,0,20,9,2,3,66.7,1,6,16.7,3,9,33.3,2,2,100.0,3,2,5,3,2,0,0,3,0,1,9
741648,"א.ס רמה""ש ירק השדה",10,דניאל ראובן,https://ibasketball.co.il/player/2768f94782486d87-99713130/,0,17,11,1,1,100.0,2,3,66.7,3,4,75.0,3,6,50.0,2,2,4,2,5,1,1,0,0,0,14
741648,"א.ס רמה""ש ירק השדה",3,איתן דרוט,https://ibasketball.co.il/player/2568f949672dab19-77616840/,0,2,0,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,-1
741648,"א.ס רמה""ש ירק השדה",11,עומר לוי,https://ibasketball.co.il/player/2168feae15a1c471-67544377/,0,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1
741648,"א.ס רמה""ש ירק השדה",24,דויד מוסיס,https://ibasketball.co.il/player/2168f94d79339a43-91591188/,0,2,0,0,2,0.0,0,1,0.0,0,3,0.0,0,0,0.0,1,1,2,0,0,0,0,0,1,0,0
741653,מ.ס צפת,12,טאז שרמן,https://ibasketball.co.il/player/1668fea96bb61a66-43698047/,1,36,24,7,11,63.6,2,6,33.3,9,17,52.9,4,4,100.0,3,1,4,1,5,2,6,5,1,0,26
741653,מ.ס צפת,11,ג'וש אנזיקור,https://ibasketball.co.il/player/1968fea96c370b54-51433244/,1,33,20,9,9,100.0,0,2,0.0,9,11,81.8,2,2,100.0,11,1,12,3,4,1,4,1,2,0,31
741653,מ.ס צפת,10,נועם אקריש,https://ibasketball.co.il/player/3968feb924db8403-51585627/,1,25,10,2,4,50.0,2,5,40.0,4,9,44.4,0,0,0.0,0,1,1,2,0,3,1,2,0,1,7
741653,מ.ס צפת,15,רז מור,https://ibasketball.co.il/player/2168feab0b3797e7-03790513/,1,21,15,0,3,0.0,5,7,71.4,5,10,50.0,0,0,0.0,1,0,1,4,0,0,1,4,0,0,10
741653,מ.ס צפת,18,דניאל קופרברג,https://ibasketball.co.il/player/3168feb88234e981-17921908/,1,21,16,7,10,70.0,0,0,0.0,7,10,70.0,2,4,50.0,3,2,5,4,4,0,4,6,0,0,18
741653,מ.ס צפת,33,די ג'יי שארפ,https://ibasketball.co.il/player/2668feab07a76c35-57352505/,0,26,12,0,2,0.0,4,7,57.1,4,9,44.4,0,0,0.0,1,0,1,3,0,1,0,0,0,0,6
741653,מ.ס צפת,4,טל חדד,https://ibasketball.co.il/player/2168f9483d27db59-50818350/,0,18,1,0,2,0.0,0,1,0.0,0,3,0.0,1,2,50.0,0,2,2,5,3,1,0,3,1,0,2
741653,מ.ס צפת,23,אור חן,https://ibasketball.co.il/player/39691a61bd7c3da9-31368005/,0,13,0,0,0,0.0,0,4,0.0,0,4,0.0,0,0,0.0,2,0,2,4,0,0,2,0,0,1,-9
741653,מ.ס צפת,2,יובל בר,https://ibasketball.co.il/player/2468feab8474ee32-00580307/,0,6,0,0,0,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,5,0,1,1,1,0,0,-5
741653,אליצור שומרון,24,וינס קול,https://ibasketball.co.il/player/1568f943eeedff09-16554429/,1,36,35,7,15,46.7,3,10,30.0,10,25,40.0,12,15,80.0,5,2,7,2,12,2,3,5,1,3,36
741653,אליצור שומרון,2,דימיטריוס טרידוול,https://ibasketball.co.il/player/1168f943e364c095-66245962/,1,31,18,7,11,63.6,0,0,0.0,7,11,63.6,4,5,80.0,6,3,9,0,6,3,0,2,1,0,34
741653,אליצור שומרון,9,יונתן מור,https://ibasketball.co.il/player/3568f96e4d8edb61-06705195/,1,31,16,4,8,50.0,2,4,50.0,6,12,50.0,2,2,100.0,6,0,6,2,2,1,1,0,0,0,16
741653,אליצור שומרון,7,רועי בכר,https://ibasketball.co.il/player/2768f94963ee0eb9-04976592/,1,29,9,2,5,40.0,1,2,50.0,3,7,42.9,2,3,66.7,3,0,3,3,3,1,0,2,0,1,9
741653,אליצור שומרון,69,מתן חכמו,https://ibasketball.co.il/player/3668f9717137ccb0-95117280/,1,20,4,1,1,100.0,0,1,0.0,1,2,50.0,2,2,100.0,0,1,1,5,1,1,2,1,0,0,0
741653,אליצור שומרון,3,יונתן רבינוביץ',https://ibasketball.co.il/player/22691aebb457d824-71693119/,0,22,4,0,1,0.0,1,3,33.3,1,4,25.0,1,2,50.0,1,1,2,2,3,2,4,4,0,0,5
741653,אליצור שומרון,14,יונתן אבולוף,https://ibasketball.co.il/player/3768f972fa581962-10665391/,0,18,10,1,2,50.0,2,3,66.7,3,5,60.0,2,2,100.0,3,0,3,1,2,0,2,1,0,0,11
741653,אליצור שומרון,28,פול דלייני,https://ibasketball.co.il/player/30691a6692abc4f6-11216915/,0,13,5,2,2,100.0,0,0,0.0,2,2,100.0,1,2,50.0,0,1,1,1,2,0,0,0,0,0,6
741653,אליצור שומרון,20,שון דליד,https://ibasketball.co.il/player/2468f94d6adfa841-78054369/,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
741603,מכבי מעלה אדומים,2,כריסטיאן דיו ג'ונס,https://ibasketball.co.il/player/17691119deee2ff8-79616240/,1,35,15,6,13,46.2,0,1,0.0,6,14,42.9,3,7,42.9,13,6,19,0,5,2,1,3,1,0,32
741603,מכבי מעלה אדומים,11,איתי קרביוב,https://ibasketball.co.il/player/656900b0f2a506d8-08592849/,1,30,8,3,6,50.0,0,3,0.0,3,9,33.3,2,2,100.0,3,3,6,3,1,2,1,3,1,1,10
741603,מכבי מעלה אדומים,3,רום כיטכס,https://ibasketball.co.il/player/2869111b694d0721-51750180/,1,29,11,1,7,14.3,3,4,75.0,4,11,36.4,0,2,0.0,1,0,1,2,5,0,1,0,2,1,6
741603,מכבי מעלה אדומים,12,עדי כהן סבן,https://ibasketball.co.il/player/3169112122f3a701-95873509/,1,26,5,2,5,40.0,0,0,0.0,2,5,40.0,1,2,50.0,0,1,1,5,1,2,3,3,0,1,-2
741603,מכבי מעלה אדומים,8,ג'יילן ג'מאל טייט,https://ibasketball.co.il/?post_type=sp_player&p=934397,1,15,4,2,7,28.6,0,1,0.0,2,8,25.0,0,2,0.0,4,3,7,1,1,0,2,1,0,1,1
741603,מכבי מעלה אדומים,9,יבגני חולודוב,https://ibasketball.co.il/player/3869112147ce7956-05352227/,0,28,13,2,5,40.0,2,9,22.2,4,14,28.6,3,6,50.0,3,0,3,4,6,0,3,2,0,1,3
741603,מכבי מעלה אדומים,64,בר שפע,https://ibasketball.co.il/player/246900b0f98ad7a4-96000912/,0,12,0,0,2,0.0,0,1,0.0,0,3,0.0,0,0,0.0,0,0,0,2,1,1,1,2,0,0,-2
741603,מכבי מעלה אדומים,1,טל צוויפלר,https://ibasketball.co.il/player/3969112194b84df4-14482230/,0,11,3,0,1,0.0,1,3,33.3,1,4,25.0,0,0,0.0,3,0,3,1,0,0,0,0,0,1,1
741603,מכבי מעלה אדומים,14,אמיתי אפנג'ר,https://ibasketball.co.il/player/26691120e3b9c855-21665215/,0,8,2,1,2,50.0,0,1,0.0,1,3,33.3,0,0,0.0,2,1,3,5,0,2,3,0,0,1,-4
741603,מכבי מעלה אדומים,13,ברק אוריון,https://ibasketball.co.il/player/2769111a9f44ee12-93814320/,0,4,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,1,0,0,0,0
741603,מכבי מעלה אדומים,10,עמיעד ינאי,https://ibasketball.co.il/player/37691a611fb393d9-20230398/,0,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,1,0,0,2
741603,מכבי מעלה אדומים,23,אמיתי מסיל,https://ibasketball.co.il/player/376911224437c5d3-59129695/,0,1,0,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,-1
741603,מכבי רחובות,5,דרק ווקר,https://ibasketball.co.il/player/1868fea96a58b611-21536107/,1,25,16,6,11,54.5,0,0,0.0,6,11,54.5,4,6,66.7,7,2,9,1,3,1,2,0,0,1,18
741603,מכבי רחובות,34,ג'וש אלדריך,https://ibasketball.co.il/player/3969112880e28438-15254566/,1,22,9,2,2,100.0,1,4,25.0,3,6,50.0,2,3,66.7,5,1,6,1,1,0,4,1,0,0,8
741603,מכבי רחובות,10,עמית אהרוני,https://ibasketball.co.il/player/2368feab785ebdc3-68568546/,1,21,6,3,3,100.0,0,4,0.0,3,7,42.9,0,0,0.0,5,1,6,1,1,1,2,5,1,0,13
741603,מכבי רחובות,9,טל פלד,https://ibasketball.co.il/player/2668feaba1a55225-61385030/,1,20,8,1,4,25.0,2,3,66.7,3,7,42.9,0,0,0.0,1,0,1,2,0,0,1,0,1,0,3
741603,מכבי רחובות,2,סמאג' טיל,https://ibasketball.co.il/player/13691a5950592ef4-23597843/,1,19,4,2,7,28.6,0,4,0.0,2,11,18.2,0,0,0.0,4,1,5,3,0,1,0,3,1,3,-1
741603,מכבי רחובות,12,עמית מנחם,https://ibasketball.co.il/player/3968fea9c3b60e79-88727387/,0,20,14,4,6,66.7,1,2,50.0,5,8,62.5,3,9,33.3,1,3,4,3,10,1,2,2,0,0,17
741603,מכבי רחובות,26,הראל דדון,https://ibasketball.co.il/player/3668feb8f550e931-43139585/,0,19,9,1,3,33.3,2,3,66.7,3,6,50.0,1,2,50.0,3,0,3,3,1,2,1,4,0,0,11
741603,מכבי רחובות,6,דניאל שרון,https://ibasketball.co.il/player/3768feba6701aed5-32244538/,0,19,5,2,4,50.0,0,1,0.0,2,5,40.0,1,2,50.0,5,3,8,0,2,1,1,2,4,0,17
741603,מכבי רחובות,3,מירון כץ,https://ibasketball.co.il/player/2668feac7f797e89-16886916/,0,17,3,0,1,0.0,1,4,25.0,1,5,20.0,0,0,0.0,0,0,0,4,1,0,0,2,0,0,-2
741603,מכבי רחובות,18,איגור נסטרנקו,https://ibasketball.co.il/player/3268f96e1cf13ac4-68342278/,0,12,6,2,6,33.3,0,0,0.0,2,6,33.3,2,2,100.0,1,2,3,1,2,1,0,0,0,0,7
741603,מכבי רחובות,8,אורי ירמולובסקי,https://ibasketball.co.il/player/2368feac884aa5a3-31995482/,0,3,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,1,0,0,1,0,0,0,-1
741603,מכבי רחובות,7,יותם וסר,https://ibasketball.co.il/player/2668feac13b9e246-10483820/,0,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,-2
741604,הפועל אסטרל אילת,28,אוסטין טילמן,https://ibasketball.co.il/player/13691119daeab5b6-21931832/,1,29,12,4,5,80.0,1,1,100.0,5,6,83.3,1,2,50.0,2,0,2,0,2,0,1,6,0,0,19
741604,הפועל אסטרל אילת,23,אליעד טל,https://ibasketball.co.il/player/33691121662f1198-71845052/,1,28,26,8,10,80.0,1,2,50.0,9,12,75.0,7,8,87.5,5,1,6,2,4,3,1,5,1,0,38
741604,הפועל אסטרל אילת,0,דאסטי האנאס,https://ibasketball.co.il/player/3669112882218ff3-28961957/,1,26,14,4,6,66.7,1,2,50.0,5,8,62.5,3,3,100.0,2,0,2,4,2,0,1,3,0,0,13
741604,הפועל אסטרל אילת,17,תומר פורת,https://ibasketball.co.il/player/2769111ab7bb9b68-59485726/,1,25,12,5,6,83.3,0,4,0.0,5,10,50.0,2,3,66.7,4,0,4,4,4,2,2,1,0,0,11
741604,הפועל אסטרל אילת,20,ישמעאל ליין,https://ibasketball.co.il/player/14691119dd508698-96615792/,1,24,18,7,12,58.3,0,0,0.0,7,12,58.3,4,6,66.7,1,4,5,3,3,1,2,0,0,0,15
741604,הפועל אסטרל אילת,8,צוף בן משה,https://ibasketball.co.il/player/2169111ac5351272-83131161/,0,28,9,1,3,33.3,1,5,20.0,2,8,25.0,4,4,100.0,3,1,4,3,3,1,1,2,0,0,9
741604,הפועל אסטרל אילת,55,אלון דרוקר,https://ibasketball.co.il/player/2269111afe81ee75-47345697/,0,16,2,1,2,50.0,0,1,0.0,1,3,33.3,0,0,0.0,1,0,1,2,0,2,1,4,0,0,4
741604,הפועל אסטרל אילת,13,עידו הראל,https://ibasketball.co.il/player/2469111b38aa6b82-88756395/,0,15,8,1,2,50.0,2,4,50.0,3,6,50.0,0,0,0.0,1,0,1,2,0,1,0,1,0,0,6
741604,הפועל אסטרל אילת,32,ניב אבידן,https://ibasketball.co.il/player/3468feb986685b00-09480960/,0,8,3,0,0,0.0,1,1,100.0,1,1,100.0,0,0,0.0,1,0,1,2,0,0,0,0,1,0,3
741604,הפועל אסטרל אילת,44,ליאם ביטון,https://ibasketball.co.il/player/36691a61f668d667-04862446/,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1
741604,הפועל אסטרל אילת,4,דין אלינגר,https://ibasketball.co.il/player/2669111b3d3793f4-13233386/,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,-1
741604,"מכבי פ""ת",1,טרה מקולום,https://ibasketball.co.il/player/1568fea96ca7dad5-83616879/,1,35,18,5,9,55.6,1,3,33.3,6,12,50.0,5,5,100.0,5,1,6,1,7,0,1,3,0,0,26
741604,"מכבי פ""ת",77,אלונזו סולה,https://ibasketball.co.il/player/18691a594752a3d1-82899350/,1,34,21,7,10,70.0,1,2,50.0,8,12,66.7,4,4,100.0,6,2,8,3,4,1,1,3,0,0,29
741604,"מכבי פ""ת",19,שגיב גורמן,https://ibasketball.co.il/player/2868feaba7996675-19139015/,1,34,10,0,1,0.0,3,6,50.0,3,7,42.9,1,2,50.0,3,1,4,3,3,1,3,1,0,0,8
741604,"מכבי פ""ת",11,קורן ז'ורנו,https://ibasketball.co.il/player/2868feaadeac6433-57162629/,1,32,18,3,6,50.0,3,9,33.3,6,15,40.0,3,4,75.0,1,0,1,1,5,1,6,6,0,0,14
741604,"מכבי פ""ת",6,אייל ננקין,https://ibasketball.co.il/player/3868feb8e9d1a360-39382682/,1,25,13,1,2,50.0,3,4,75.0,4,6,66.7,2,2,100.0,2,0,2,2,2,2,1,1,0,1,14
741604,"מכבי פ""ת",5,שלו ז'אן,https://ibasketball.co.il/player/396911225dcb24a0-93481057/,0,13,0,0,1,0.0,0,1,0.0,0,2,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,-4
741604,"מכבי פ""ת",7,נעם נאור,https://ibasketball.co.il/player/2468feab3044f8e2-03811235/,0,11,7,2,3,66.7,1,2,50.0,3,5,60.0,0,0,0.0,0,0,0,0,1,0,3,1,0,0,4
741604,"מכבי פ""ת",84,אופיר גולדשטיין,https://ibasketball.co.il/player/3768feb930880f44-68274862/,0,10,2,1,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,2,0,2,4,0,0,2,2,0,0,0
741604,"מכבי פ""ת",12,ניב פילוסוף,https://ibasketball.co.il/player/3968f971208626a7-75818383/,0,3,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,-1
741604,"מכבי פ""ת",15,אדוארד קושניר,https://ibasketball.co.il/player/3968f97297d579f2-40376736/,0,3,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,2,0,0,0,0,0,0,-1
741662,מכבי קרית גת,3,מייקל גרין,https://ibasketball.co.il/player/1368f944029332b1-18647221/,1,39,31,1,9,11.1,8,20,40.0,9,29,31.0,5,6,83.3,7,0,7,3,7,2,2,6,0,1,26
741662,מכבי קרית גת,35,קלארק רוזנברג,https://ibasketball.co.il/player/3369112855156fc1-03022868/,1,36,22,3,9,33.3,3,7,42.9,6,16,37.5,7,11,63.6,8,4,12,4,11,2,0,4,2,1,34
741662,מכבי קרית גת,26,ניב בלול,https://ibasketball.co.il/player/27691a5a8dbf72e3-68491800/,1,34,14,1,3,33.3,4,6,66.7,5,9,55.6,0,0,0.0,3,0,3,4,0,0,0,0,0,0,9
741662,מכבי קרית גת,24,דניאל נג'ר,https://ibasketball.co.il/player/24691a5ae504f2c3-23311390/,1,34,10,2,5,40.0,2,3,66.7,4,8,50.0,0,0,0.0,5,1,6,2,0,0,1,7,0,0,16
741662,מכבי קרית גת,18,בן אונצ'ה,https://ibasketball.co.il/player/3468f9713f01a624-23858871/,1,24,3,1,2,50.0,0,2,0.0,1,4,25.0,1,2,50.0,2,1,3,3,3,0,0,1,0,0,3
741662,מכבי קרית גת,12,זיו מעוז,https://ibasketball.co.il/player/3768f9710b87dc89-06051377/,0,18,5,1,1,100.0,1,2,50.0,2,3,66.7,0,0,0.0,1,1,2,2,0,0,3,1,0,0,2
741662,מכבי קרית גת,13,מאור נקרשביץ,https://ibasketball.co.il/player/2968f94be5202260-74067398/,0,10,1,0,0,0.0,0,0,0.0,0,0,0.0,1,2,50.0,3,0,3,0,1,0,0,0,0,0,4
741662,מכבי קרית גת,8,אלון דניאלי,https://ibasketball.co.il/player/3868f975ba919b42-55821046/,0,5,2,1,2,50.0,0,1,0.0,1,3,33.3,0,0,0.0,0,1,1,5,0,0,0,0,0,0,-4
741662,מכבי קרית גת,11,שי כהן,https://ibasketball.co.il/player/37691122422f0ee0-26468429/,0,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
741662,מכבי קרית גת,41,אמרי כגן,https://ibasketball.co.il/player/3668f971e579e7a1-48054433/,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,1,0,0,3,0,0,0,-3
741662,מ.ס צפת,12,טאז שרמן,https://ibasketball.co.il/player/1668fea96bb61a66-43698047/,1,38,12,3,13,23.1,1,7,14.3,4,20,20.0,3,4,75.0,4,1,5,2,2,2,2,8,0,1,7
741662,מ.ס צפת,11,ג'וש אנזיקור,https://ibasketball.co.il/player/1968fea96c370b54-51433244/,1,35,30,10,13,76.9,2,5,40.0,12,18,66.7,4,5,80.0,5,1,6,2,7,1,2,2,0,1,34
741662,מ.ס צפת,10,נועם אקריש,https://ibasketball.co.il/player/3968feb924db8403-51585627/,1,29,10,0,0,0.0,2,4,50.0,2,4,50.0,4,6,66.7,7,1,8,5,4,1,2,4,1,0,17
